t_sec,Vt_ftps,sp_ftps,throttle
11.699999999999974,519.6676266028771,500.0,0.0
11.799999999999974,519.3364819932391,500.0,0.0
11.899999999999974,519.0057864378651,500.0,0.0
11.999999999999973,518.6755543627339,500.0,0.0
12.099999999999973,518.3457986922991,500.0,0.0
12.199999999999973,518.016530992919,500.0,0.0
12.299999999999972,517.6877616026168,500.0,0.046476006507873535
12.399999999999972,517.3594997484757,500.0,0.0
12.499999999999972,517.0317536528474,500.0,0.0
12.599999999999971,516.7055335572716,500.0,0.0
12.69999999999997,516.3807149996517,500.0,0.0
12.79999999999997,516.0562494985863,500.0,0.0
12.89999999999997,515.7321595048742,500.0,0.0
12.99999999999997,515.4084652063643,500.0,0.0
13.09999999999997,515.0851847438745,500.0,0.0
13.199999999999969,514.7623344065778,500.0,0.0
13.299999999999969,514.4399288087753,500.0,0.0
13.399999999999968,514.117981049822,500.0,0.0
13.499999999999968,513.7965028588146,500.0,0.0
13.599999999999968,513.4755047254923,500.0,0.0
13.699999999999967,513.1549960186628,500.0,0.0
13.799999999999967,512.834985093344,500.0,0.0
13.899999999999967,512.5154793876957,500.0,0.17963941395282745
13.999999999999966,512.1964855107136,500.0,0.0
14.099999999999966,511.878009321567,500.0,0.0
14.199999999999966,511.5610569502733,500.0,0.0
14.299999999999965,511.2455022887826,500.0,0.0
14.399999999999965,510.9302972061411,500.0,0.0
14.499999999999964,510.61546255121027,500.0,0.0
14.599999999999964,510.3010170679321,500.0,0.0
14.699999999999964,509.9869775961632,500.0,0.0
14.799999999999963,509.6733592534191,500.0,0.11672602593898773
14.899999999999963,509.36017559930195,500.0,0.37188559770584106
14.999999999999963,509.0474387842594,500.0,0.0
15.099999999999962,508.7361595464064,500.0,0.042590267956256866
15.199999999999962,508.42821657312027,500.0,0.0
15.299999999999962,508.12330616524105,500.0,0.0
15.399999999999961,507.8212201633148,500.0,0.0
15.499999999999961,507.5217034559494,500.0,0.0
15.59999999999996,507.22259326247155,500.0,0.0
15.69999999999996,506.92293593127243,500.0,0.29554393887519836
15.79999999999996,506.62283627951155,500.0,0.5472759008407593
15.89999999999996,506.3223890243631,500.0,0.26518598198890686
15.99999999999996,506.0226785637899,500.0,0.22683441638946533
16.09999999999996,505.7256492487949,500.0,0.0
16.19999999999996,505.4330560847923,500.0,0.0
16.29999999999996,505.14648280480867,500.0,0.732033908367157
16.399999999999963,504.86536148181335,500.0,0.0
16.499999999999964,504.58724832032726,500.0,0.13624617457389832
16.599999999999966,504.31193253957105,500.0,0.0
16.699999999999967,504.03915676092737,500.0,0.0
16.79999999999997,503.76875463025004,500.0,0.0
16.89999999999997,503.5005089758424,500.0,0.21859875321388245
16.99999999999997,503.23229431299706,500.0,0.9285830855369568
17.099999999999973,502.96219147094433,500.0,0.0
17.199999999999974,502.6904630095253,500.0,0.907759964466095
17.299999999999976,502.4192746865754,500.0,0.0
17.399999999999977,502.1485872555031,500.0,0.8871580362319946
17.49999999999998,501.8784316505727,500.0,0.2478526532649994
17.59999999999998,501.60876923262043,500.0,0.0
17.69999999999998,501.3396314715448,500.0,0.0
17.799999999999983,501.07297405599087,500.0,0.320159375667572
17.899999999999984,500.80856874435204,500.0,0.0
17.999999999999986,500.54428203527664,500.0,0.0
18.099999999999987,500.2801807030829,500.0,0.0
18.19999999999999,500.01625857874245,500.0,0.4580090641975403
18.29999999999999,499.75058365543975,500.0,0.0
18.39999999999999,499.4824080855252,500.0,0.0
18.499999999999993,499.2130162847606,500.0,0.6439504623413086
18.599999999999994,498.9425389304969,500.0,0.06485087424516678
18.699999999999996,498.6701646133849,500.0,0.13947923481464386
18.799999999999997,498.39711962765347,500.0,0.0
18.9,498.1254739470055,500.0,0.010786604136228561
19.0,497.85709634289964,500.0,1.0
19.1,497.59168242578,500.0,0.0
19.200000000000003,497.3273789453029,500.0,1.0
19.300000000000004,497.0644915036663,500.0,0.8984394073486328
19.400000000000006,496.8028943098595,500.0,0.0
19.500000000000007,496.54253986434253,500.0,0.662706732749939
19.60000000000001,496.28530886204214,500.0,0.2650136649608612
19.70000000000001,496.0309089446734,500.0,0.10549809038639069
19.80000000000001,495.779141906787,500.0,0.11358853429555893
19.900000000000013,495.5317515483614,500.0,0.44832587242126465
20.000000000000014,495.2903116559854,500.0,0.6836410164833069
20.100000000000016,495.0562422385203,500.0,0.0
20.200000000000017,494.8308242229138,590.0,1.0
20.30000000000002,494.6152127548587,590.0,1.0
20.40000000000002,494.4084605329844,590.0,1.0
20.50000000000002,494.2097768557415,590.0,1.0
20.600000000000023,494.0203684353972,590.0,1.0
20.700000000000024,493.84132339881006,590.0,1.0
20.800000000000026,493.673622638309,590.0,1.0
20.900000000000027,493.5181500832121,590.0,1.0
21.00000000000003,493.37570199407065,590.0,1.0
21.10000000000003,493.2469953721651,590.0,1.0
21.20000000000003,493.13267556810627,590.0,1.0
21.300000000000033,493.0333231645854,590.0,1.0
21.400000000000034,492.94946020498963,590.0,1.0
21.500000000000036,492.8815558280453,590.0,1.0
21.600000000000037,492.83003136328625,590.0,1.0
21.70000000000004,492.79526494128385,590.0,1.0
21.80000000000004,492.7775956639177,590.0,1.0
21.90000000000004,492.7773273765709,590.0,1.0
22.000000000000043,492.7947320801621,590.0,1.0
22.100000000000044,492.83005301732715,590.0,1.0
22.200000000000045,492.8835074638044,590.0,1.0
22.300000000000047,492.95528925312516,590.0,1.0
22.40000000000005,493.0455710600397,590.0,1.0
22.50000000000005,493.15450646568627,590.0,1.0
22.60000000000005,493.28223182532435,590.0,1.0
22.700000000000053,493.428867957466,590.0,1.0
22.800000000000054,493.5945216714491,590.0,1.0
22.900000000000055,493.7792871470154,590.0,1.0
23.000000000000057,493.9832471837872,590.0,1.0
23.10000000000006,494.20647433287286,590.0,1.0
23.20000000000006,494.4490319183303,590.0,1.0
23.30000000000006,494.7109749607983,590.0,1.0
23.400000000000063,494.9923510126317,590.0,1.0
23.500000000000064,495.2932009129921,590.0,1.0
23.600000000000065,495.6135594705347,590.0,1.0
23.700000000000067,495.9534560806049,590.0,1.0
23.800000000000068,496.3129152831978,590.0,1.0
23.90000000000007,496.69195726733676,590.0,1.0
24.00000000000007,497.0905983269872,590.0,1.0
24.100000000000072,497.50885127313325,590.0,1.0
24.200000000000074,497.9467258062036,590.0,1.0
24.300000000000075,498.40422885263297,590.0,1.0
24.400000000000077,498.88136486898355,590.0,1.0
24.500000000000078,499.3781361167245,590.0,1.0
24.60000000000008,499.89454291047184,590.0,1.0
24.70000000000008,500.4305838422231,590.0,1.0
24.800000000000082,500.9862559838789,590.0,1.0
24.900000000000084,501.5615550701262,590.0,1.0
25.000000000000085,502.1564756635576,590.0,1.0
25.100000000000087,502.77101130372455,590.0,1.0
25.200000000000088,503.40515464165816,590.0,1.0
25.30000000000009,504.05889756124674,590.0,1.0
25.40000000000009,504.7322312887246,590.0,1.0
25.500000000000092,505.4251464914091,590.0,1.0
25.600000000000094,506.137633366712,590.0,1.0
25.700000000000095,506.869681722356,590.0,1.0
25.800000000000097,507.62128104863535,590.0,1.0
25.900000000000098,508.39242058348214,590.0,1.0
26.0000000000001,509.1830893747509,590.0,1.0
26.1000000000001,509.9932763324139,590.0,1.0
26.200000000000102,510.8229702720004,590.0,1.0
26.300000000000104,511.6721599571999,590.0,1.0
26.400000000000105,512.5408341381063,590.0,1.0
26.500000000000107,513.4289815855213,590.0,1.0
26.600000000000108,514.3365911216927,590.0,1.0
26.70000000000011,515.2636516478298,590.0,1.0
26.80000000000011,516.2101521687053,590.0,1.0
26.900000000000112,517.1760818146222,590.0,1.0
27.000000000000114,518.1614298609959,590.0,1.0
27.100000000000115,519.166185745786,590.0,1.0
27.200000000000117,520.1903390849781,590.0,1.0
27.300000000000118,521.2338796863058,590.0,1.0
27.40000000000012,522.2967975613826,590.0,1.0
27.50000000000012,523.3790829363941,590.0,1.0
27.600000000000122,524.48072626149,590.0,1.0
27.700000000000124,525.6017182190036,590.0,1.0
27.800000000000125,526.7420497306065,590.0,1.0
27.900000000000126,527.901711963506,590.0,1.0
28.000000000000128,529.0806963357755,590.0,1.0
28.10000000000013,530.2789945209015,590.0,1.0
28.20000000000013,531.496598451624,590.0,1.0
28.300000000000132,532.7335003231367,590.0,1.0
28.400000000000134,533.9896925957124,590.0,1.0
28.500000000000135,535.2651679968068,590.0,1.0
28.600000000000136,536.5599195226916,590.0,1.0
28.700000000000138,537.8739404396642,590.0,1.0
28.80000000000014,539.2072242848743,590.0,1.0
28.90000000000014,540.5597648668045,590.0,1.0
29.000000000000142,541.93155626544,590.0,1.0
29.100000000000144,543.3225928321576,590.0,0.5261053442955017
29.200000000000145,544.732869189361,590.0,0.0
29.300000000000146,546.1817961421023,590.0,0.6619204878807068
29.400000000000148,547.6648408223678,590.0,0.735549807548523
29.50000000000015,549.1577957022936,590.0,1.0
29.60000000000015,550.6575462022237,590.0,1.0
29.700000000000152,552.1612724138217,590.0,1.0
29.800000000000153,553.6684554801566,590.0,1.0
29.900000000000155,555.1805929574925,590.0,0.29854393005371094
30.000000000000156,556.6990402871481,590.0,0.5060645937919617
30.100000000000158,558.2445289942502,590.0,0.32305189967155457
30.20000000000016,559.8136218160566,590.0,0.5497980117797852
30.30000000000016,561.3830094430924,590.0,0.39907076954841614
30.400000000000162,562.9504758141023,590.0,0.0
30.500000000000163,564.5140143128489,590.0,0.0
30.600000000000165,566.0718079954248,590.0,0.29932865500450134
30.700000000000166,567.6222116995016,590.0,0.0
30.800000000000168,569.1637358546413,590.0,0.0
30.90000000000017,570.6950318305055,590.0,0.3452083468437195
31.00000000000017,572.2148786757018,590.0,0.29983147978782654
31.100000000000172,573.7221711143277,590.0,0.0
31.200000000000173,575.2159086801488,590.0,0.036235932260751724
31.300000000000175,576.6951858799524,590.0,0.25851747393608093
31.400000000000176,578.1591832880757,590.0,0.0
31.500000000000178,579.6071594835286,590.0,0.5842925310134888
31.60000000000018,581.0384437496351,590.0,0.0
31.70000000000018,582.4524294637914,590.0,0.0
31.800000000000182,583.8485681118597,590.0,0.1498410552740097
31.900000000000183,585.22636386797,590.0,0.0
32.000000000000185,586.5853686861556,590.0,0.0
32.100000000000186,587.9251778553423,590.0,0.03818999603390694
32.20000000000019,589.2454259738347,590.0,0.0
32.30000000000019,590.545783303599,590.0,0.0
32.40000000000019,591.8259524684241,590.0,0.0
32.50000000000019,593.0856654634415,590.0,0.0
32.60000000000019,594.3246809465724,590.0,0.0
32.700000000000195,595.5427817852594,590.0,0.0
32.800000000000196,596.7397728343616,590.0,0.0
32.9000000000002,597.9154789233755,590.0,0.0
33.0000000000002,599.0697430332116,590.0,0.0
33.1000000000002,600.2024246446238,590.0,0.0
33.2000000000002,601.3133982420841,590.0,0.0
33.3000000000002,602.4025519584256,590.0,0.0
33.400000000000205,603.4697863469628,590.0,0.0
33.500000000000206,604.5150132729153,590.0,0.0
33.60000000000021,605.5381549050203,590.0,0.0
33.70000000000021,606.5391427982582,590.0,0.0
33.80000000000021,607.5179170664397,590.0,0.0
33.90000000000021,608.4744256324309,590.0,0.0
34.00000000000021,609.4086235486881,590.0,0.0
34.100000000000215,610.3204723814658,590.0,0.0
34.200000000000216,611.2099396526861,590.0,0.0
34.30000000000022,612.0769983340263,590.0,0.0
34.40000000000022,612.9216263882955,590.0,0.0
34.50000000000022,613.7438063536348,590.0,0.0
34.60000000000022,614.5435249664985,590.0,0.0
34.70000000000022,615.3207728197543,590.0,0.0
34.800000000000225,616.0755440525874,590.0,0.0
34.900000000000226,616.8078360692035,590.0,0.0
35.00000000000023,617.5176492836134,590.0,0.0
35.10000000000023,618.2049868880343,590.0,0.0
35.20000000000023,618.8698546426781,590.0,0.0
35.30000000000023,619.5122606849079,590.0,0.0
35.40000000000023,620.1322153559313,590.0,0.0
35.500000000000234,620.7297310433755,590.0,0.0
35.600000000000236,621.304822038244,590.0,0.0
35.70000000000024,621.8575044036085,590.0,0.0
35.80000000000024,622.3877958579056,590.0,0.0
35.90000000000024,622.8957156659578,590.0,0.0
36.00000000000024,623.3812845427375,590.0,0.0
36.10000000000024,623.8445245658604,590.0,0.0
36.200000000000244,624.2854590923282,590.0,0.0
36.300000000000246,624.704112684517,590.0,0.0
36.40000000000025,625.1005110426669,590.0,0.0
36.50000000000025,625.4746809432601,590.0,0.0
36.60000000000025,625.8266501827309,590.0,0.0
36.70000000000025,626.1564475240592,590.0,0.0
36.80000000000025,626.4641026499351,590.0,0.0
36.900000000000254,626.7496461216767,590.0,0.0
37.000000000000256,627.0131093396568,590.0,0.0
37.10000000000026,627.2545245069799,590.0,0.0
37.20000000000026,627.4739245961046,590.0,0.0
